t,roll_deg,pitch_deg,yaw_deg,err_roll_deg,err_pitch_deg,err_yaw_deg,geo_err_deg,bgx,bgy,bgz
0.0,2.1945819738038503,22.734912910766894,33.03627343250982,2.1945819738038495,1.5217094751704638,3.0362734325097995,3.3707758741624265,1.4471667085144803e-05,-5.387848708431335e-06,-2.1149437642456092e-05
0.01,18.601555847525137,26.39641578325646,24.9789146165329,0.96799827875095,-3.2342344345976852,0.7084047852844787,3.3547729689774552,0.00037140477216945954,-0.0027742608307896924,6.388674707041187e-05
0.02,26.647548787215502,19.175365836742667,11.930039008750267,-1.8841467016391076,-7.554829888908368,2.6595291775018284,8.461306861290524,-0.0029494250497372294,-0.01175611889232196,0.0006270727075436015
0.03,21.58870435905648,4.867834208412626,-4.807930702243207,-6.942991129798127,-8.751880783773778,4.462579129005203,12.430716550578893,-0.01688956484983901,-0.023525752505270864,0.0005111371980094558
0.04,7.109861128051423,-11.383911257906114,-17.477751158874987,-10.523696440722786,-6.690877306699181,6.792758672373433,13.466553590281388,-0.03929695250105224,-0.031093871458643296,-0.0006484734069185387
0.05,-9.492199918208033,-24.160543702751788,-20.246003524369563,-9.492199918208033,-2.947340267155358,9.75399647563043,11.057785991285051,-0.059141620548945444,-0.03352430372107843,-0.0001281069202254191
0.06,-22.516753171108363,-28.67662762263902,-12.040478373369764,-4.8831956023341725,0.9540225952151272,12.230031457878654,10.773509606205986,-0.07079214929026394,-0.03105505217655406,0.002844360263000741
0.07,-29.36035225835106,-22.604055530132914,4.68089274754147,-0.8286567694964563,4.126140195518112,13.951402578789905,14.234259615409115,-0.07852166627741745,-0.020110890782260953,0.008898824678307597
0.08,-26.815606151604616,-6.71278412723456,20.865953992378152,1.7160893372499892,6.906930864951846,11.595444161129741,13.854870099841028,-0.08605465050529051,0.001207954429752172,0.019558756941868684
0.09,-13.975804791714658,12.274992594109264,27.682929211191997,3.657752777059551,7.5819586429023555,3.412419379943581,8.876024677796826,-0.08752055502671106,0.028793239620870305,0.029342391064224104
0.1,3.734047462088714,24.706079525218822,24.556281104638984,3.734047462088713,3.492876089622392,-5.443718895361013,8.462619709049918,-0.07812537317997473,0.044371906695355415,0.0297330082294938
0.11,19.693989301914783,25.7825157596996,14.5807035489035,2.0604317331405997,-3.848134458154541,-9.689806282344916,11.466031545055987,-0.06574683654310139,0.02921845279962127,0.01972365277431319
